"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-10-31,"Nebo","NC","Marion","McDowell County",5117,1123.68,-0.0026,-0.0004,0.0037,3122
2019-10-31,"Crawford","NY","New York-Newark-Jersey City","Orange County",5118,1605.69,0.0009,0.0163,0.0309,3366
2019-10-31,"Anadarko","OK",,"Caddo County",5119,720,-0.015,-0.019,-0.0421,2933
2019-10-31,"Athol","ID","Coeur d'Alene","Kootenai County",5120,1634.76,0.0254,0.0331,0.0754,3248
2019-10-31,"Brookville","IN",,"Franklin County",5121,1078.95,0.0367,0.0507,0.2129,3554
2019-10-31,"Wahpeton","ND","Wahpeton","Richland County",5122,648.48,0.0111,-0.0061,-0.0152,2509
2019-10-31,"Brewer","ME","Bangor","Penobscot County",5123,1296.09,0.0147,-0.0203,0.0449,3427
2019-10-31,"Riverdale","MD","Washington-Arlington-Alexandria","Prince Georges County",5124,1494.73,0.0225,0.037,-0.1562,1414
2019-10-31,"Winnsboro","TX",,"Wood County",5125,1240.69,-0.0233,-0.0233,0.0354,2518
2019-10-31,"Sutton","MA","Worcester","Worcester County",5126,1520.67,-0.0155,-0.0329,0.0376,3707
2019-10-31,"Ripley","WV",,"Jackson County",5127,845.41,0.0185,0.0122,-0.0076,2886
2019-10-31,"Deville","LA","Alexandria","Rapides Parish",5128,880.72,0.0045,-0.0326,-0.0324,1190
2019-10-31,"Meadow Lakes","AK","Anchorage","Matanuska Susitna Borough",5129,1373.1,0.0266,0.021,-0.0008,4111
2019-10-31,"Whitesboro","TX","Sherman-Denison","Grayson County",5130,1203.64,-0.0266,-0.0194,-0.0165,3081
2019-10-31,"Yoakum","TX",,"Lavaca County",5131,1272.49,0.0218,0.0211,-0.005,2982
2019-10-31,"Jefferson","TX",,"Marion County",5132,1174.79,0.0007,-0.0122,-0.0165,3308
2019-10-31,"Pine Castle","FL","Orlando-Kissimmee-Sanford","Orange County",5133,1413.97,0.0148,0.017,0.0159,2484
2019-10-31,"Carl Junction","MO","Joplin","Jasper County",5134,844.87,-0.0207,-0.0318,-0.0647,4184
2019-10-31,"Kennett Township","PA","Philadelphia-Camden-Wilmington","Chester County",5135,1946.53,0.0027,0.001,0.0105,3424
2019-10-31,"Guilford Township","PA","Chambersburg-Waynesboro","Franklin County",5136,932.93,-0.0203,-0.041,-0.0522,2701
2019-10-31,"Livingston","TN","Cookeville","Overton County",5137,995.47,0.0105,0.0324,0.0362,3469
2019-10-31,"Smiths Creek","MI","Detroit-Warren-Dearborn","Saint Clair County",5138,1030.63,-0.0143,0.0158,0.0816,3370
2019-10-31,"Elma","WA","Aberdeen","Grays Harbor County",5139,1283.15,0.0769,0.1281,0.0714,3020
2019-10-31,"Rensselaer","NY","Albany-Schenectady-Troy","Rensselaer County",5140,1117.66,-0.02,-0.01,-0.0064,2508
2019-10-31,"Winters","CA","Sacramento--Roseville--Arden-Arcade","Yolo County",5141,2130.29,0.0046,0.0281,0.0167,2212
2019-10-31,"Ladera Heights","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",5142,3339.34,0.0105,0.0152,-0.002,2471
2019-10-31,"Tipton","IN",,"Tipton County",5143,1032.59,0.0192,0.0315,0.0968,3425
2019-10-31,"Vilonia","AR","Little Rock-North Little Rock-Conway","Faulkner County",5144,805.99,0.0016,0.0102,-0.0055,2668
2019-10-31,"Oneida","TN",,"Scott County",5145,955.73,0.0024,0.0293,0.0543,2849
2019-10-31,"Mc Gregor","TX","Waco","McLennan County",5146,1007.37,-0.0284,-0.0138,-0.0086,2003
2019-10-31,"Hillview","KY","Louisville/Jefferson County","Bullitt County",5147,1077.02,0.0192,0.003,0.0782,1270
2019-10-31,"Hereford","AZ","Sierra Vista-Douglas","Cochise County",5148,1130.66,0.0448,0.054,0.116,2597
2019-10-31,"Selma","TX","San Antonio-New Braunfels","Bexar County",5149,1249.31,0.002,0.0278,0.0377,3688
2019-10-31,"Eudora","KS","Lawrence","Douglas County",5150,1080.67,0.0044,-0.0118,0.0142,2932
2019-10-31,"Blackstone","MA","Worcester","Worcester County",5151,1407.72,0.0008,0.0143,-0.028,3258
2019-10-31,"Blaine","WA","Bellingham","Whatcom County",5152,1541.35,0.0471,0.0816,0.0914,8103
2019-10-31,"Thornville","OH","Columbus","Perry County",5153,1086.75,0.0088,0.0353,0.0374,4392
2019-10-31,"Smithsburg","MD","Hagerstown-Martinsburg","Washington County",5154,1233.82,0.011,0.0065,0.038,3217
2019-10-31,"Trumann","AR","Jonesboro","Poinsett County",5155,758.27,0.0005,-0.0085,-0.0413,3113
2019-10-31,"Bladenboro","NC",,"Bladen County",5156,1001.44,0.0065,0.0245,0.053,2306
2019-10-31,"Crossville","AL","Fort Payne","De Kalb County",5157,846.44,0.0191,0.0459,-0.0129,1562
2019-10-31,"Town Of Hamlin","NY","Rochester","Monroe County",5158,1203.52,-0.0049,-0.0295,-0.0204,2899
2019-10-31,"Belfair","WA","Shelton","Mason County",5159,1629.39,0.0405,0.0706,0.1189,3289
2019-10-31,"Alto","GA","Cornelia","Habersham County",5160,1243.86,-0.0068,0.0049,-0.0089,1862
2019-10-31,"Rawlins","WY",,"Carbon County",5161,904.54,-0.0001,-0.0064,-0.0017,3659
2019-10-31,"Maynardville","TN","Knoxville","Union County",5162,1021.67,-0.0008,0.0201,0.0742,3033
2019-10-31,"Monee","IL","Chicago-Naperville-Elgin","Will County",5163,1577.72,-0.0045,0.0203,0.0284,1587
2019-10-31,"Chesapeake Beach","MD","Washington-Arlington-Alexandria","Calvert County",5164,1802.09,-0.0035,0.0088,0.011,4894
2019-10-31,"East Haddam","CT","Hartford-West Hartford-East Hartford","Middlesex County",5165,1366.57,-0.0058,-0.0105,-0.0346,7364
2019-10-31,"Maidencreek Township","PA","Reading","Berks County",5166,1205.16,-0.005,0.0024,-0.0236,3194
2019-10-31,"Rockdale","TX",,"Milam County",5167,1243.15,-0.0068,0.0011,0.01,1696
2019-10-31,"Accokeek","MD","Washington-Arlington-Alexandria","Prince Georges County",5168,1714.72,-0.006,0.013,-0.0104,4411
2019-10-31,"Martins Ferry","OH","Wheeling","Belmont County",5169,851.5,-0.0298,-0.0793,0.0789,2598
2019-10-31,"Bonners Ferry","ID",,"Boundary County",5170,1257.66,0.0118,0.0396,0.0509,3587
2019-10-31,"Oakwood","OH","Dayton","Montgomery County",5171,1467.59,0.0015,-0.013,-0.0623,3645
2019-10-31,"Town Of Wilton","NY","Albany-Schenectady-Troy","Saratoga County",5172,1525.73,-0.0227,-0.0329,-0.0569,3450
2019-10-31,"Lititz","PA","Lancaster","Lancaster County",5173,1207.1,0.0101,0.0143,0.0163,3555
2019-10-31,"Tunnel Hill","GA","Dalton","Whitfield County",5174,1031.32,0.0444,0.1622,0.0079,3073
2019-10-31,"Archdale","NC","Greensboro-High Point","Randolph County",5175,831.39,0.0341,0.034,0.0381,4711
2019-10-31,"Huntsville","AR","Fayetteville-Springdale-Rogers","Madison County",5176,827.51,0.0078,0.007,-0.0474,3752
2019-10-31,"Gering","NE","Scottsbluff","Scotts Bluff County",5177,939.86,0.0163,0.0119,-0.0331,3979
2019-10-31,"Celebration","FL","Orlando-Kissimmee-Sanford","Osceola County",5178,2241.16,0.0082,0.008,-0.0296,6034
2019-10-31,"Gurley","AL","Huntsville","Madison County",5179,937.94,0.0005,-0.0022,0.0371,2801
2019-10-31,"West Caln Township","PA","Philadelphia-Camden-Wilmington","Chester County",5180,1579.37,-0.0341,-0.0216,0.0084,2755
2019-10-31,"Portales","NM","Portales","Roosevelt County",5181,623.09,0.0059,0.0052,-0.0753,2630
2019-10-31,"Lake Alfred","FL","Lakeland-Winter Haven","Polk County",5182,1209.55,0.0353,0.0429,0.0467,2269
2019-10-31,"Ladue","MO","St. Louis","Saint Louis County",5183,2457.8,-0.0108,-0.012,0.0247,3591
2019-10-31,"Davidsonville","MD","Baltimore-Columbia-Towson","Anne Arundel County",5184,2321.26,0.0096,0.0239,0.1297,3089
2019-10-31,"Jay","OK",,"Delaware County",5185,859.67,0.0386,0.0321,0.0265,1436
2019-10-31,"Waterville","OH","Toledo","Lucas County",5186,1188.58,-0.029,0.0015,-0.0348,3249
2019-10-31,"Bolivar","TN",,"Hardeman County",5187,866.99,0.0249,0.0252,0.0283,3334
2019-10-31,"Social Circle","GA","Atlanta-Sandy Springs-Roswell","Walton County",5188,1247.49,0.0089,0.0275,0.069,3730
2019-10-31,"Piedmont","OK","Oklahoma City","Canadian County",5189,1286.28,-0.005,-0.0159,0.0076,4123
2019-10-31,"Westville","IN","Michigan City-La Porte","La Porte County",5190,976.41,0.029,-0.0028,0.029,1709
2019-10-31,"Sullivan","IN","Terre Haute","Sullivan County",5191,821.25,-0.016,-0.0171,-0.0261,3058
2019-10-31,"Lincolnshire","IL","Chicago-Naperville-Elgin","Lake County",5192,2275.79,-0.0087,-0.0119,-0.0283,3645
2019-10-31,"Purcell","OK","Oklahoma City","McClain County",5193,914.8,-0.0204,0.0217,-0.0352,2127
2019-10-31,"Atkins","AR","Russellville","Pope County",5194,749.55,0.0306,0.0291,-0.1042,1631
2019-10-31,"Madison","MI","Adrian","Lenawee County",5195,884.54,-0.0198,0.0012,-0.0116,2199
2019-10-31,"West Haven-Sylvan","OR","Portland-Vancouver-Hillsboro","Washington County",5196,1655.44,0.0033,0.0019,-0.0205,2646
2019-10-31,"Grass Lake","MI","Jackson","Jackson County",5197,868.35,-0.0185,0.0271,-0.0422,1456
2019-10-31,"Pine Hill","NJ","Philadelphia-Camden-Wilmington","Camden County",5198,1416.69,0,-0.013,-0.0293,2779
2019-10-31,"Grosse Ile","MI","Detroit-Warren-Dearborn","Wayne County",5199,1199.1,-0.0301,-0.0159,-0.0739,5055
2019-10-31,"Moyock","NC","Virginia Beach-Norfolk-Newport News","Currituck County",5200,1385.59,0.009,0.0162,0.0633,5763
2019-10-31,"Sheridan","OR","Portland-Vancouver-Hillsboro","Yamhill County",5201,1653.18,0.055,0.0851,0.062,1966
2019-10-31,"Dent","OH","Cincinnati","Hamilton County",5202,1039.97,-0.0296,-0.018,-0.0725,4400
2019-10-31,"Goddard","KS","Wichita","Sedgwick County",5203,1046.49,0.0602,0.0646,-0.0068,2663
2019-10-31,"Spring Hill","KS","Kansas City","Johnson County",5204,1095.63,-0.0052,0.0213,0.0381,3936
2019-10-31,"Whitney","TX",,"Hill County",5205,1301.51,0.0177,0.0897,0.025,2686
2019-10-31,"Rural Hall","NC","Winston-Salem","Forsyth County",5206,799.97,0.0081,0.0059,-0.0646,3323
2019-10-31,"Ecorse","MI","Detroit-Warren-Dearborn","Wayne County",5207,848.54,0.0128,0.032,0.0033,3397
2019-10-31,"Seward","NE","Lincoln","Seward County",5208,1001.08,-0.0196,-0.0171,0.0159,2891
2019-10-31,"Garden City","GA","Savannah","Chatham County",5209,1287.87,0.017,0.03,0.0174,2225
2019-10-31,"Martinsville","IN","Indianapolis-Carmel-Anderson","Morgan County",5210,929.7,0.0103,0.0492,0.103,3816
2019-10-31,"Iuka","MS",,"Tishomingo County",5211,938.28,-0.0272,-0.0378,-0.0215,4987
2019-10-31,"Grantsville","UT","Salt Lake City","Tooele County",5212,1367.01,0.0164,-0.0185,-0.009,3456
2019-10-31,"Mechanicsburg","PA","Harrisburg-Carlisle","Cumberland County",5213,1232.29,0.0013,-0.0274,-0.0251,3279
2019-10-31,"Highland Park","TX","Dallas-Fort Worth-Arlington","Dallas County",5214,3267.34,0.0027,-0.0007,0.0956,4352
2019-10-31,"Thompson","NY",,"Sullivan County",5215,1397.52,0.028,0.038,0.0236,3235
2019-10-31,"Iron Station","NC","Charlotte-Concord-Gastonia","Lincoln County",5216,1261.92,0.0206,0.0422,0.04,2383
2019-10-31,"Saint Helena Island","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County",5217,1487.24,-0.0001,-0.001,-0.0516,4319
2019-10-31,"East Foothills","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",5218,3626.8,0.0123,0.024,0.0052,2860
2019-10-31,"Aliquippa","PA","Pittsburgh","Beaver County",5219,834.7,0.0276,0.0381,0.028,4303
2019-10-31,"Saint Helena","CA","Napa","Napa County",5220,3616,-0.041,-0.0496,0,3311
2019-10-31,"Waimanalo","HI","Urban Honolulu","Honolulu County",5221,2525.98,-0.0025,0.015,-0.0094,2278
2019-10-31,"Germantown","OH","Dayton","Montgomery County",5222,898.89,0.041,0.036,0.0422,3329
2019-10-31,"Anderson Mill","TX","Austin-Round Rock","Williamson County",5223,1638.46,0.0152,0.027,0.0221,3124
2019-10-31,"Bladensburg","MD","Washington-Arlington-Alexandria","Prince Georges County",5224,1672.42,0.0211,0.0237,0.0235,1322
2019-10-31,"Coloma","MI","Niles-Benton Harbor","Berrien County",5225,993.01,-0.008,-0.0246,0.0851,3192
2019-10-31,"Rougemont","NC","Durham-Chapel Hill","Person County",5226,1360.23,0.0587,0.0638,0.089,2448
2019-10-31,"Quitman","GA","Valdosta","Brooks County",5227,1013.23,0.024,0.0271,0.0279,3089
2019-10-31,"Harwood Heights","IL","Chicago-Naperville-Elgin","Cook County",5228,1645.76,-0.0149,0.006,0.0369,2691
2019-10-31,"Newmarket","NH","Boston-Cambridge-Newton","Rockingham County",5229,1865.58,0.0187,0.0255,0.0459,3250
2019-10-31,"Parker","TX","Dallas-Fort Worth-Arlington","Collin County",5230,2152.19,-0.0735,-0.0893,-0.1407,1922
2019-10-31,"Hermantown","MN","Duluth","Saint Louis County",5231,1493.75,0.0472,0.0141,0.1037,2947
2019-10-31,"Estes Park","CO","Fort Collins","Larimer County",5232,1762.36,0.0071,0.0051,0.0355,7727
2019-10-31,"Buffalo","MO","Springfield","Dallas County",5233,769.71,0.0085,0.0159,0.0063,3812
2019-10-31,"Morrison","TN","McMinnville","Warren County",5234,677.69,-0.0392,-0.0443,-0.0883,1891
2019-10-31,"Milltown","NJ","New York-Newark-Jersey City","Middlesex County",5235,1693.67,0.0112,0.0083,-0.1184,3222
2019-10-31,"Canonsburg","PA","Pittsburgh","Washington County",5236,957.11,0.0026,0.014,-0.0279,3305
2019-10-31,"Amelia Court House","VA","Richmond","Amelia County",5237,1272.11,0.023,0.0287,0.0354,3318
2019-10-31,"Woodbridge","CT","New Haven-Milford","New Haven County",5238,1356.85,-0.0006,0.0238,0.0019,3273
2019-10-31,"Oliver Springs","TN","Knoxville","Roane County",5239,994.8,0.0446,0.0225,0.0219,2957
2019-10-31,"Washington Court House","OH","Washington Court House","Fayette County",5240,928.63,0.0125,0.0044,0.0138,5593
2019-10-31,"Hartsdale","NY","New York-Newark-Jersey City","Westchester County",5241,2456.74,-0.0113,-0.0169,-0.0084,2914
2019-10-31,"Pitman","NJ","Philadelphia-Camden-Wilmington","Gloucester County",5242,1436.76,0.0265,0.0374,-0.0066,3349
2019-10-31,"Town of Seneca Falls","NY","Seneca Falls","Seneca County",5243,1129.42,0.0127,-0.048,-0.1241,3114
2019-10-31,"Aurora","IN","Cincinnati","Dearborn County",5244,970.03,0.0065,0.0297,-0.0095,3636
2019-10-31,"Elsa","TX","McAllen-Edinburg-Mission","Hidalgo County",5245,807.93,-0.0047,-0.0129,-0.0126,2304
2019-10-31,"Pleasant Hill","IA","Des Moines-West Des Moines","Polk County",5246,1144.37,0.0214,0.0177,-0.0297,3339
2019-10-31,"Weare","NH","Manchester-Nashua","Hillsborough County",5247,1534.2,0.0085,0.0222,0.0084,3818
2019-10-31,"Plainville","MA","Boston-Cambridge-Newton","Norfolk County",5248,2270.21,-0.0161,-0.0103,-0.0204,2929
2019-10-31,"Riverside","IL","Chicago-Naperville-Elgin","Cook County",5249,1479.45,-0.0204,-0.019,-0.04,3326
2019-10-31,"Parkton","NC","Fayetteville","Cumberland County",5250,780.47,-0.0032,0.0165,-0.0502,1902
2019-10-31,"Jemison","AL","Birmingham-Hoover","Chilton County",5251,1027.28,0.0191,0.0379,0.0593,2219
2019-10-31,"Nevada","IA","Ames","Story County",5252,926.91,0.0129,0.009,-0.0597,3006
2019-10-31,"Breckenridge","TX",,"Stephens County",5253,1217.9,0.0216,0.0047,-0.058,1767
2019-10-31,"Bellaire","OH","Wheeling","Belmont County",5254,986.7,-0.0582,-0.0893,-0.1141,2612
2019-10-31,"Fort White","FL","Lake City","Columbia County",5255,1166.37,0.0151,0.0309,0.009,2134
2019-10-31,"East Nottingham Township","PA","Philadelphia-Camden-Wilmington","Chester County",5256,1513.41,-0.04,-0.0243,-0.0321,2645
2019-10-31,"Evington","VA","Lynchburg","Campbell County",5257,919.74,0.0051,0.0025,-0.0453,2847
2019-10-31,"Belle Plaine","MN","Minneapolis-St. Paul-Bloomington","Scott County",5258,1688,0.009,0.021,0.0669,3414
2019-10-31,"Brighton","TN","Memphis","Tipton County",5259,1132.75,0.0622,0.0554,0.073,3410
2019-10-31,"Melbourne Beach","FL","Palm Bay-Melbourne-Titusville","Brevard County",5260,2077.61,0.0067,0.0149,0.0607,7525
2019-10-31,"Ocean Township","NJ","New York-Newark-Jersey City","Ocean County",5261,1778.99,0.0099,0.0303,0.0064,5023
2019-10-31,"Garrettsville","OH","Akron","Portage County",5262,1029.11,-0.04,-0.0261,-0.0399,2406
2019-10-31,"Spicewood","TX","Austin-Round Rock","Travis County",5263,1743.25,0.0118,0.0021,0.0093,6837
2019-10-31,"Independence","LA","Hammond","Tangipahoa Parish",5264,827.42,-0.025,-0.0612,-0.1107,1848
2019-10-31,"Richland Hills","TX","Dallas-Fort Worth-Arlington","Tarrant County",5265,1302.13,0.0004,-0.0214,-0.067,2960
2019-10-31,"East Rutherford","NJ","New York-Newark-Jersey City","Bergen County",5266,2025.23,0.0142,0.0301,0.047,2554
2019-10-31,"Fergus Falls","MN","Fergus Falls","Otter Tail County",5267,871.23,-0.0256,-0.0396,0.0393,5034
2019-10-31,"Topsham","ME","Portland-South Portland","Sagadahoc County",5268,1498.55,0.0019,0.0096,0.0551,3680
2019-10-31,"Rainbow City","AL","Gadsden","Etowah County",5269,877.68,0.0384,0.0443,-0.036,3244
2019-10-31,"Hamilton Township","PA","East Stroudsburg","Monroe County",5270,1366.27,0.0082,0.0253,0.0593,3565
2019-10-31,"Middletown","PA","Harrisburg-Carlisle","Dauphin County",5271,1066.64,-0.0156,-0.023,0.1014,2728
2019-10-31,"Troy","NC",,"Montgomery County",5272,1005.4,0.031,0.0366,-0.0136,2703
2019-10-31,"Wisconsin Dells","WI",,"Adams County",5273,1047.14,0.0468,0.0605,0.0861,1654
2019-10-31,"Templeton","CA","San Luis Obispo-Paso Robles-Arroyo Grande","San Luis Obispo County",5274,2333.58,-0.0148,-0.0303,-0.0187,3082
2019-10-31,"Indian Wells","CA","Riverside-San Bernardino-Ontario","Riverside County",5275,4165.85,-0.0698,-0.0914,0.0513,5376
2019-10-31,"Norwood","NC","Albemarle","Stanly County",5276,955.63,0.0035,-0.0138,0.0639,3659
2019-10-31,"Wellsburg","WV","Weirton-Steubenville","Brooke County",5277,817.79,0.0155,0.0097,0.0073,3276
2019-10-31,"Flowood","MS","Jackson","Rankin County",5278,1277.25,-0.0197,-0.0153,0.0997,1999
2019-10-31,"Gustine","CA","Merced","Merced County",5279,1405.65,-0.0092,0.0022,0.0372,2527
2019-10-31,"Douglas","MA","Worcester","Worcester County",5280,1415.53,-0.0096,-0.0097,-0.0073,3267
2019-10-31,"Morrilton","AR",,"Conway County",5281,813.33,0.0376,0.0343,-0.0131,4192
2019-10-31,"Bellefontaine","OH","Bellefontaine","Logan County",5282,931.93,0.02,0.0244,0.0266,3933
2019-10-31,"Munford","TN","Memphis","Tipton County",5283,1129.39,0.0495,0.0346,0.0634,3771
2019-10-31,"Hallettsville","TX",,"Lavaca County",5284,1348.16,-0.0039,0.0026,0.0397,2621
2019-10-31,"Swissvale","PA","Pittsburgh","Allegheny County",5285,934.8,0.0095,0.0114,0.0112,3402
2019-10-31,"Cuba","MO",,"Crawford County",5286,796.79,0.0049,0.0051,0.0087,3654
2019-10-31,"Port Townsend","WA",,"Jefferson County",5287,1622.43,-0.0086,-0.0061,-0.0035,7565
2019-10-31,"Town Of Putnam Valley","NY","New York-Newark-Jersey City","Putnam County",5288,2499.25,0.0106,0.0339,0.0801,3500
2019-10-31,"Fairfax","CA","San Francisco-Oakland-Hayward","Marin County",5289,3458.14,0.0109,0.0246,0.0262,3351
2019-10-31,"Dumbarton","VA","Richmond","Henrico County",5290,1264.66,0.0172,0.0173,0.0099,2221
2019-10-31,"Blacklick Estates","OH","Columbus","Franklin County",5291,1123.54,-0.002,0.0199,-0.0333,3357
2019-10-31,"Aransas Pass","TX","Corpus Christi","San Patricio County",5292,1318.27,0.0176,0.0139,-0.0482,3067
2019-10-31,"Hugo","OK",,"Choctaw County",5293,797.85,0.0035,0.0144,0.0016,2100
2019-10-31,"Conover","NC","Hickory-Lenoir-Morganton","Catawba County",5294,1046.56,0.0099,0.0221,0.0191,3157
2019-10-31,"Saks","AL","Anniston-Oxford-Jacksonville","Calhoun County",5295,719.24,0.0246,0.0749,0.09,4004
2019-10-31,"Diamondhead","MS","Gulfport-Biloxi-Pascagoula","Hancock County",5296,1115.48,0.0026,-0.0104,-0.0788,5266
2019-10-31,"Saint Anthony","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",5297,1443.69,0.0559,0.0506,0.0257,2968
2019-10-31,"Crystal City","TX",,"Zavala County",5298,1099.77,0.0394,0.0473,-0.0289,1987
2019-10-31,"O'Hara Township","PA","Pittsburgh","Allegheny County",5299,1528.68,0.0274,0.0346,0.0701,3838
2019-10-31,"Lambertville","MI","Monroe","Monroe County",5300,1267.49,0.059,0.0869,0.0922,1413
2019-10-31,"Woods Cross","UT","Ogden-Clearfield","Davis County",5301,1569.5,-0.0074,-0.0066,0.0449,3237
2019-10-31,"Landrum","SC","Greenville-Anderson-Mauldin","Greenville County",5302,1180.89,0.0276,0.0286,-0.0203,3282
2019-10-31,"Monona","WI","Madison","Dane County",5303,1464.63,0.032,0.0255,-0.0013,2752
2019-10-31,"Smithville","TX","Austin-Round Rock","Bastrop County",5304,1318.41,0.0195,0.0092,-0.0215,2988
2019-10-31,"Castroville","CA","Salinas","Monterey County",5305,2580.44,0.0045,0.0287,0.0589,1686
2019-10-31,"Malverne","NY","New York-Newark-Jersey City","Nassau County",5306,2573.91,-0.0038,0.0289,0.0444,3578
2019-10-31,"Park Ridge","NJ","New York-Newark-Jersey City","Bergen County",5307,2040.53,-0.0116,0.0018,0.0331,3206
2019-10-31,"Giddings","TX",,"Lee County",5308,1312.12,-0.0096,0.0096,0.0335,2216
2019-10-31,"Nebraska City","NE",,"Otoe County",5309,1043.64,-0.0202,-0.0238,-0.032,3460
2019-10-31,"Wasilla","AK","Anchorage","Matanuska Susitna Borough",5310,1441.3,0.035,0.0258,-0.0027,16964
2019-10-31,"Mount Rainier","MD","Washington-Arlington-Alexandria","Prince Georges County",5311,2125.02,0.0092,0.014,0.0598,1722
2019-10-31,"Barrington","NH","Boston-Cambridge-Newton","Strafford County",5312,1762.83,-0.001,0.0652,0.1816,3696
